date/time,Payment Type,order id,description,total,Transaction Type,Invoice Date,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
,,,,,Return,2024-06-07 03:07:52,704-7626821-8653447,2024-06-07 16:02:23,2024-06-06 23:07:22,392628715600.0,Product A,-1476.0
,,,,,Shipment,2024-06-07 03:09:42,704-4049110-8693366,2024-06-08 17:35:44,2024-06-06 23:07:21,394190669692.0,Product A,493.0
,,,,,Shipment,2024-06-07 03:13:32,704-6071337-2119850,2024-06-07 10:20:35,2024-06-06 23:13:24,394209524282.0,Product A,766.7
,,,,,Return,2024-06-07 03:13:32,704-6071337-2119850,2024-06-07 10:20:35,2024-06-06 23:13:24,394209524282.0,Product A,-383.35
,,,,,Shipment,2024-06-07 03:14:30,204-3536396-4095811,2024-06-08 15:11:38,2024-06-06 23:14:22,392076968479.0,Product A,731.0
,,,,,Return,2024-06-07 03:14:30,204-3536396-4095811,2024-06-08 15:11:38,2024-06-06 23:14:22,392076968479.0,Product A,-731.0
,,,,,Shipment,2024-06-07 03:17:11,604-3436417-2636933,2024-06-07 13:31:36,2024-06-06 22:19:00,393665707830.0,Product A,684.0
,,,,,Shipment,2024-06-07 03:19:47,204-5720410-5099469,2024-06-07 11:04:15,2024-06-06 21:54:00,392070462311.0,Product A,347.0
,,,,,Shipment,2024-06-07 03:21:57,304-1956747-8670707,2024-06-07 13:19:15,2024-06-06 23:21:49,392114774370.0,Product A,792.0
,,,,,Return,2024-06-07 03:21:57,304-1956747-8670707,2024-06-07 13:19:15,2024-06-06 23:21:49,392114774370.0,Product A,-792.0
,,,,,Shipment,2024-06-07 03:23:52,704-8908349-0415296,2024-06-07 16:00:23,2024-06-06 23:23:27,392088841258.0,Product A,1235.0
,,,,,Shipment,2024-06-07 03:24:48,304-5745750-3132763,2024-06-11 09:39:16,2024-06-06 23:24:36,392114788073.0,Product A,510.0
,,,,,Shipment,2024-06-07 03:25:04,171-0897623-9274304,2024-06-07 10:59:36,2024-06-06 23:22:12,392664739398.0,Product A,347.0
,,,,,Shipment,2024-06-07 03:25:09,804-0140086-5211062,2024-06-07 15:33:17,2024-06-06 23:24:32,392114782706.0,Product A,1211.0
,,,,,Shipment,2024-06-07 03:28:31,604-7508623-0670933,2024-06-07 16:00:13,2024-06-06 23:28:19,394179525614.0,Product A,397.0
,,,,,Shipment,2024-06-07 03:28:33,804-6170863-4113518,2024-06-08 15:34:23,2024-06-06 23:26:18,393679525811.0,Product A,1272.0
,,,,,Shipment,2024-06-07 03:31:37,404-1571980-0678119,2024-06-08 15:38:03,2024-06-06 23:31:16,393106390665.0,Product A,1211.0
,,,,,Shipment,2024-06-07 03:48:17,404-4258572-9138237,2024-06-07 09:45:37,2024-06-06 23:36:47,393645814295.0,Product A,366.0
,,,,,Shipment,2024-06-07 03:51:06,804-0410205-4115676,2024-06-07 15:15:02,2024-06-06 23:50:40,392067139459.0,Product A,710.0
,,,,,Shipment,2024-06-07 03:52:02,604-4713949-8051939,2024-06-09 16:00:06,2024-06-06 20:40:06,392070622084.0,Product A,1476.0
,,,,,Shipment,2024-06-07 03:54:57,504-4262155-3574391,2024-06-07 16:02:24,2024-06-06 22:24:54,392101620529.0,Product A,953.69
,,,,,Shipment,2024-06-07 03:54:57,504-4262155-3574391,2024-06-07 16:02:24,2024-06-06 22:24:54,393104913698.0,Product A,1069.31
,,,,,Return,2024-06-07 03:54:57,504-4262155-3574391,2024-06-07 16:02:24,2024-06-06 22:24:54,392101620529.0,Product A,-953.69
,,,,,Return,2024-06-07 03:54:57,504-4262155-3574391,2024-06-07 16:02:24,2024-06-06 22:24:54,393104913698.0,Product A,-1069.31
,,,,,Shipment,2024-06-07 03:59:46,804-5641357-0153069,2024-06-07 10:47:14,2024-06-06 23:50:40,392069975536.0,Product A,325.0
,,,,,Shipment,2024-06-07 03:59:46,804-5641357-0153069,2024-06-07 10:47:14,2024-06-06 23:50:40,392114903861.0,Product A,347.0
,,,,,Shipment,2024-06-07 04:00:42,604-0640922-4234874,2024-06-07 10:54:34,2024-06-07 00:00:39,392652826606.0,Product A,594.0
,,,,,Shipment,2024-06-07 04:01:12,171-6614570-7211026,2024-06-09 15:59:04,2024-06-06 23:56:55,392076480836.0,Product A,2138.61
,,,,,Shipment,2024-06-07 04:01:12,171-6614570-7211026,2024-06-09 15:59:04,2024-06-06 23:56:55,393127434118.0,Product A,938.39
,,,,,Return,2024-06-07 04:01:12,171-6614570-7211026,2024-06-09 15:59:04,2024-06-06 23:56:55,392076480836.0,Product A,-2138.61
,,,,,Shipment,2024-06-07 04:03:37,204-4608993-3232729,2024-06-09 02:50:13,2024-06-07 00:03:28,393639838787.0,Product A,1279.0
,,,,,Shipment,2024-06-07 04:04:37,604-6923285-3553225,2024-06-07 15:14:36,2024-06-07 00:04:22,393702571948.0,Product A,1112.0
,,,,,Shipment,2024-06-07 04:14:31,604-8026482-0172259,2024-06-07 15:34:36,2024-06-07 00:13:40,392636960860.0,Product A,1310.0
,,,,,Return,2024-06-07 04:14:31,604-8026482-0172259,2024-06-07 15:34:36,2024-06-07 00:13:40,392636960860.0,Product A,-1310.0
,,,,,Shipment,2024-06-07 04:16:13,304-0336526-7270321,2024-06-07 10:52:15,2024-06-07 00:29:39,392114934445.0,Product A,347.0
,,,,,Return,2024-06-07 04:16:13,304-0336526-7270321,2024-06-07 10:52:15,2024-06-07 00:29:39,392114934445.0,Product A,-347.0
,,,,,Shipment,2024-06-07 04:17:52,604-2028333-8174174,2024-06-07 16:02:36,2024-06-07 00:17:12,393662927329.0,Product A,1360.0
,,,,,Return,2024-06-07 04:17:52,604-2028333-8174174,2024-06-07 16:02:36,2024-06-07 00:17:12,393662927329.0,Product A,-1360.0
,,,,,Shipment,2024-06-07 04:18:00,171-6549495-5219030,2024-06-09 04:05:16,2024-06-07 00:14:22,393101621679.0,Product A,549.0
,,,,,Shipment,2024-06-07 04:18:37,704-1095783-2351551,2024-06-07 15:13:04,2024-06-06 22:13:52,394155442110.0,Product A,440.0
,,,,,Shipment,2024-06-07 04:19:05,504-9150715-8434828,2024-06-08 10:05:14,2024-06-07 00:18:53,392096564070.0,Product A,340.0
,,,,,Shipment,2024-06-07 04:22:36,304-0507777-5493140,2024-06-07 15:34:21,2024-06-07 00:06:08,393080632966.0,Product A,1272.0
,,,,,Shipment,2024-06-07 04:24:58,204-5227189-5551904,2024-06-07 15:14:03,2024-06-06 22:31:20,392114946925.0,Product A,1374.0
,,,,,Shipment,2024-06-07 04:29:42,604-9918777-1430093,2024-06-07 09:27:23,2024-06-07 03:20:37,392101438822.0,Product A,200.0
,,,,,Shipment,2024-06-07 04:30:20,504-3906175-6538243,2024-06-09 00:07:13,2024-06-07 00:30:10,392645071728.0,Product A,798.0
,,,,,Return,2024-06-07 04:30:20,504-3906175-6538243,2024-06-09 00:07:13,2024-06-07 00:30:10,392645071728.0,Product A,-798.0
,,,,,Shipment,2024-06-07 04:33:36,604-7466748-9011010,2024-06-07 15:17:02,2024-06-06 23:41:20,392102289988.0,Product A,1274.0
,,,,,Shipment,2024-06-07 04:34:26,604-9175145-6317304,2024-06-08 15:07:22,2024-06-07 00:31:50,392076318008.0,Product A,772.0
,,,,,Return,2024-06-07 04:34:26,604-9175145-6317304,2024-06-08 15:07:22,2024-06-07 00:31:50,392076318008.0,Product A,-772.0
,,,,,Shipment,2024-06-07 04:35:29,504-5182710-9193363,2024-06-08 09:35:14,2024-06-07 00:35:25,392686040569.0,Product A,739.0
,,,,,Shipment,2024-06-07 04:47:11,604-2401710-4378593,2024-06-08 00:22:14,2024-06-06 17:29:43,394173807930.0,Product A,1007.0
,,,,,Shipment,2024-06-07 04:48:21,504-0184628-2299223,2024-06-07 10:40:14,2024-06-07 00:48:12,394173807948.0,Product A,306.0
,,,,,Shipment,2024-06-07 04:52:11,504-3481445-0036589,2024-06-07 10:35:36,2024-06-07 00:48:47,392115132101.0,Product A,739.0
,,,,,Shipment,2024-06-07 04:55:13,171-2615010-7493346,2024-06-07 16:01:17,2024-06-07 00:54:32,392686175352.0,Product A,1377.0
,,,,,Shipment,2024-06-07 04:57:40,804-8410462-6411602,2024-06-07 16:02:42,2024-06-07 00:20:45,394207643888.0,Product A,2337.0
,,,,,Return,2024-06-07 04:57:40,804-8410462-6411602,2024-06-07 16:02:42,2024-06-07 00:20:45,394207643888.0,Product A,-2337.0
,,,,,Shipment,2024-06-07 04:59:10,504-8647403-5611838,2024-06-09 03:50:37,2024-06-07 00:59:05,393667551400.0,Product A,559.0
,,,,,Shipment,2024-06-07 04:59:10,504-8647403-5611838,2024-06-09 03:50:37,2024-06-07 00:59:05,393678210756.0,Product A,409.0
,,,,,Shipment,2024-06-07 05:12:39,704-2763706-0055313,2024-06-07 14:47:32,2024-06-06 21:01:18,392650503907.0,Product A,383.0
,,,,,Shipment,2024-06-07 05:17:52,171-3997492-8095482,2024-06-07 15:15:03,2024-06-07 01:17:11,393644657764.0,Product A,1591.0
,,,,,Shipment,2024-06-07 05:23:24,804-7908593-7311230,2024-06-07 15:31:57,2024-06-07 01:18:55,393670026941.0,Product A,1145.0
,,,,,Shipment,2024-06-07 05:25:51,604-5577039-0213108,2024-06-07 16:07:17,2024-06-07 01:19:38,393091395257.0,Product A,851.0
,,,,,Shipment,2024-06-07 05:33:54,604-6061008-4670983,2024-06-07 13:47:38,2024-06-07 01:30:42,392115375376.0,Product A,1161.0
,,,,,Shipment,2024-06-07 05:37:12,804-8397021-8493522,2024-06-07 16:02:40,2024-06-07 01:36:47,393703073576.0,Product A,3642.0
,,,,,Shipment,2024-06-07 05:55:58,504-7935785-0599433,2024-06-07 15:14:36,2024-06-07 01:53:58,392627195066.0,Product A,1302.0
,,,,,Return,2024-06-07 05:55:58,504-7935785-0599433,2024-06-07 15:14:36,2024-06-07 01:53:58,392627195066.0,Product A,-1302.0
,,,,,Shipment,2024-06-07 06:29:03,804-2333166-9534075,2024-06-07 11:35:15,2024-06-07 06:23:55,393106392230.0,Product A,510.0
,,,,,Shipment,2024-06-07 06:41:09,604-9783584-2534439,2024-06-07 11:47:10,2024-06-07 06:36:06,394176356285.0,Product A,739.0
,,,,,Shipment,2024-06-07 06:49:57,171-3365653-3499012,2024-06-07 16:00:22,2024-06-07 02:39:10,394207928616.0,Product A,646.0
,,,,,Shipment,2024-06-07 07:11:27,804-6567170-5259799,2024-06-07 11:42:35,2024-06-05 23:13:14,394207031726.0,Product A,409.0
,,,,,Shipment,2024-06-07 07:25:34,504-1673234-6215673,2024-06-07 10:10:35,2024-06-07 07:20:24,393640812459.0,Product A,808.0
,,,,,Shipment,2024-06-07 07:31:45,204-7455249-1257073,2024-06-08 21:46:07,2024-06-07 03:31:35,392626871225.0,Product A,1260.0
,,,,,Shipment,2024-06-07 07:39:13,704-2154516-3415667,2024-06-07 11:27:36,2024-06-07 07:34:02,392648390734.0,Product A,347.0
,,,,,Shipment,2024-06-07 07:45:52,704-9960908-3370753,2024-06-07 15:33:19,2024-06-07 05:56:18,393647605702.0,Product A,1272.0
,,,,,Shipment,2024-06-07 07:49:20,804-7137773-1115488,2024-06-07 10:51:11,2024-06-07 07:44:13,392076158297.0,Product A,321.0
,,,,,Shipment,2024-06-07 07:49:36,204-8924164-2570526,2024-06-07 15:33:15,2024-06-07 07:19:44,392102623596.0,Product A,1145.0
,,,,,Shipment,2024-06-07 07:49:52,504-9094525-7470514,2024-06-07 16:05:17,2024-06-07 07:39:29,394155443591.0,Product A,714.0
,,,,,Shipment,2024-06-07 07:49:52,504-9094525-7470514,2024-06-07 16:05:17,2024-06-07 07:39:29,394149619465.0,Product A,903.56
,,,,,Shipment,2024-06-07 07:49:52,504-9094525-7470514,2024-06-07 16:05:17,2024-06-07 07:39:29,393096285858.0,Product A,932.0
,,,,,Shipment,2024-06-07 07:49:57,504-0864064-7599001,2024-06-07 15:16:37,2024-06-07 05:59:09,394210450358.0,Product A,397.0
,,,,,Shipment,2024-06-07 07:55:36,604-6887164-6517322,2024-06-07 15:15:01,2024-06-07 07:08:28,393128570836.0,Product A,465.0
,,,,,Shipment,2024-06-07 07:55:36,171-5329633-9393966,2024-06-07 16:02:23,2024-06-07 07:02:18,392081455335.0,Product A,1946.5
,,,,,Shipment,2024-06-07 08:02:31,204-2648957-5634674,2024-06-07 15:17:17,2024-06-07 07:57:06,393653557939.0,Product A,1428.0
,,,,,Shipment,2024-06-07 08:17:37,404-3650839-6059157,2024-06-07 16:01:16,2024-06-07 08:12:14,392666909286.0,Product A,775.0
,,,,,Shipment,2024-06-07 08:19:53,304-2360616-3576275,2024-06-07 15:33:01,2024-06-07 08:14:36,392085612577.0,Product A,536.0
,,,,,Return,2024-06-07 08:19:53,304-2360616-3576275,2024-06-07 15:33:01,2024-06-07 08:14:36,392085612577.0,Product A,-536.0
,,,,,Shipment,2024-06-07 08:22:32,304-2169389-5672666,2024-06-07 15:24:35,2024-06-07 08:17:28,392656844960.0,Product A,366.0
,,,,,Shipment,2024-06-07 08:24:31,304-5949787-1030480,2024-06-07 16:04:21,2024-06-07 08:18:58,394163193705.0,Product A,1771.0
,,,,,Shipment,2024-06-07 08:39:13,804-9131441-7178527,2024-06-07 15:13:09,2024-06-07 08:33:39,394210615994.0,Product A,1243.0
,,,,,Shipment,2024-06-07 08:40:37,304-1160332-8472022,2024-06-07 17:06:12,2024-06-07 04:40:17,393643082400.0,Product A,383.0
,,,,,Shipment,2024-06-07 08:47:12,804-0075369-7699696,2024-06-07 15:35:01,2024-06-07 08:41:23,392687330532.0,Product A,541.0
,,,,,Shipment,2024-06-07 08:55:44,704-3730470-5632547,2024-06-07 11:09:35,2024-06-07 08:50:35,394154961674.0,Product A,594.0
,,,,,Shipment,2024-06-07 09:04:31,704-0959219-1395240,2024-06-07 15:12:36,2024-06-07 08:58:56,394157397402.0,Product A,566.0
,,,,,Shipment,2024-06-07 09:11:30,304-6111199-5576626,2024-06-07 17:05:14,2024-06-07 09:06:24,394210353597.0,Product A,1053.0
,,,,,Shipment,2024-06-07 09:12:37,604-0702067-7457408,2024-06-07 15:12:20,2024-06-07 09:07:19,392687373229.0,Product A,698.0
,,,,,Shipment,2024-06-07 09:20:41,804-1091188-6659996,2024-06-07 13:37:40,2024-06-07 09:15:31,392648877779.0,Product A,618.0
,,,,,Shipment,2024-06-07 09:21:12,171-1203595-4534856,2024-06-07 16:05:01,2024-06-07 09:15:39,394170780566.0,Product A,2537.0
,,,,,Shipment,2024-06-07 09:24:43,804-0412200-8315005,2024-06-07 15:19:42,2024-06-07 09:19:32,394211468436.0,Product A,365.0
,,,,,Shipment,2024-06-07 09:31:52,171-9524084-0372041,2024-06-07 15:12:21,2024-06-07 09:26:33,394149132659.0,Product A,660.0
,,,,,Shipment,2024-06-07 09:32:23,704-6743259-2536143,2024-06-07 20:02:44,2024-06-07 05:12:26,393104574622.0,Product A,347.0
,,,,,Shipment,2024-06-07 09:33:11,804-1532878-8095282,2024-06-07 15:12:20,2024-06-07 09:27:51,393658473878.0,Product A,893.0
,,,,,Shipment,2024-06-07 09:35:14,171-1027786-7595641,2024-06-07 15:34:42,2024-06-07 09:29:28,392089023648.0,Product A,1091.0
,,,,,Shipment,2024-06-07 09:35:14,171-1027786-7595641,2024-06-07 15:34:42,2024-06-07 09:29:28,392687407669.0,Product A,762.0
,,,,,Shipment,2024-06-07 09:37:33,204-7059847-1499098,2024-06-07 12:32:10,2024-06-07 09:32:29,392667271234.0,Product A,792.0
,,,,,Shipment,2024-06-07 09:44:17,404-3435086-5355941,2024-06-07 15:19:43,2024-06-07 09:32:46,392654493470.0,Product A,676.0
,,,,,Return,2024-06-07 09:44:17,404-3435086-5355941,2024-06-07 15:19:43,2024-06-07 09:32:46,392654493470.0,Product A,-676.0
,,,,,Shipment,2024-06-07 09:53:11,304-2601096-2191873,2024-06-07 15:13:21,2024-06-07 09:47:52,393649122431.0,Product A,549.0
,,,,,Shipment,2024-06-07 09:58:22,171-2586723-9619611,2024-06-07 18:47:35,2024-06-04 23:38:04,392075021179.0,Product A,493.0
,,,,,Shipment,2024-06-07 10:06:34,704-7333245-7219673,2024-06-07 15:33:58,2024-06-07 10:01:28,394207370771.0,Product A,218.0
,,,,,Shipment,2024-06-07 10:06:34,704-7333245-7219673,2024-06-07 15:33:58,2024-06-07 10:01:28,392091479916.0,Product A,200.0
,,,,,Shipment,2024-06-07 10:09:45,604-9616229-2136515,2024-06-07 20:29:43,2024-06-06 20:20:13,393672390723.0,Product A,664.0
,,,,,Shipment,2024-06-07 10:09:46,204-3530920-7399272,2024-06-07 13:17:17,2024-06-06 23:01:05,394178879311.0,Product A,731.0
,,,,,Shipment,2024-06-07 10:14:32,304-8491949-3195808,2024-06-07 16:01:00,2024-06-07 10:09:09,393645491885.0,Product A,2337.0
,,,,,Shipment,2024-06-07 10:20:50,804-5435183-3593353,2024-06-07 15:15:35,2024-06-07 05:47:55,393108398241.0,Product A,347.0
,,,,,Shipment,2024-06-07 10:22:16,404-6255869-7517974,2024-06-07 15:19:41,2024-06-07 10:16:53,394168313526.0,Product A,383.0
,,,,,Shipment,2024-06-07 10:26:04,804-0147106-3074177,2024-06-07 13:26:35,2024-06-07 06:19:45,394207884598.0,Product A,1096.0
,,,,,Shipment,2024-06-07 10:27:09,204-7634024-3313101,2024-06-07 16:06:35,2024-06-07 10:21:42,394194028687.0,Product A,1884.0
,,,,,Shipment,2024-06-07 10:28:19,171-7068875-4478957,2024-06-07 13:40:37,2024-06-07 09:22:23,394205368271.0,Product A,646.0
,,,,,Return,2024-06-07 10:28:19,171-7068875-4478957,2024-06-07 13:40:37,2024-06-07 09:22:23,394205368271.0,Product A,-646.0
,,,,,Shipment,2024-06-07 10:29:34,304-9331138-8138441,2024-06-07 17:23:36,2024-06-07 10:24:29,392640239469.0,Product A,347.0
,,,,,Shipment,2024-06-07 10:29:51,204-9080427-5172254,2024-06-07 15:13:55,2024-06-07 10:24:12,392079521741.0,Product A,694.0
,,,,,Shipment,2024-06-07 10:30:33,804-5513975-8074564,2024-06-08 15:49:05,2024-06-07 06:30:00,392116339467.0,Product A,965.0
,,,,,Shipment,2024-06-07 10:35:36,204-9155147-4217771,2024-06-07 15:16:36,2024-06-07 10:30:18,392687503440.0,Product A,1287.65
,,,,,Shipment,2024-06-07 10:36:28,304-2457166-7430815,2024-06-07 15:19:46,2024-06-07 10:31:18,394150103958.0,Product A,574.0
,,,,,Shipment,2024-06-07 10:38:31,604-2858852-1532936,2024-06-07 15:12:35,2024-06-07 10:33:14,392116351554.0,Product A,1211.0
,,,,,Shipment,2024-06-07 10:41:39,304-4650176-0091247,2024-06-07 15:19:26,2024-06-07 10:14:57,392687522556.0,Product A,333.0
,,,,,Shipment,2024-06-07 10:43:11,604-1684747-9472812,2024-06-07 15:31:41,2024-06-07 10:37:48,392624117602.0,Product A,484.0
,,,,,Shipment,2024-06-07 10:44:09,204-0205265-9595672,2024-06-07 14:34:16,2024-06-07 09:05:06,394180357143.0,Product A,594.0
,,,,,Shipment,2024-06-07 10:44:31,304-0827733-2138610,2024-06-07 15:14:35,2024-06-07 10:38:56,394180197493.0,Product A,1527.0
,,,,,Return,2024-06-07 10:44:31,304-0827733-2138610,2024-06-07 15:14:35,2024-06-07 10:38:56,394180197493.0,Product A,-1527.0
,,,,,Shipment,2024-06-07 10:46:28,404-4604121-6330805,2024-06-07 12:27:33,2024-06-07 08:55:20,393113813180.0,Product A,1096.0
,,,,,Shipment,2024-06-07 10:46:33,704-7063735-9011602,2024-06-07 15:19:02,2024-06-07 10:41:10,392641066771.0,Product A,383.0
,,,,,Shipment,2024-06-07 10:47:10,404-6519796-5172895,2024-06-07 15:25:34,2024-06-05 17:47:39,393128785041.0,Product A,731.0
,,,,,Shipment,2024-06-07 10:52:48,704-3256511-3515882,2024-06-07 19:10:13,2024-06-07 10:47:36,393113813229.0,Product A,739.0
,,,,,Shipment,2024-06-07 10:54:16,204-2238569-7495648,2024-06-07 14:14:12,2024-06-07 08:55:54,393679203050.0,Product A,594.0
,,,,,Shipment,2024-06-07 10:57:39,804-3717248-6678165,2024-06-07 15:30:14,2024-06-07 07:06:17,393111015749.0,Product A,330.0
,,,,,Shipment,2024-06-07 10:59:14,304-8583806-8076839,2024-06-07 15:46:33,2024-06-07 08:58:48,392084480553.0,Product A,1643.0
,,,,,Shipment,2024-06-07 11:01:12,604-9486947-8634645,2024-06-07 15:35:00,2024-06-07 10:55:51,394209098841.0,Product A,566.0
,,,,,Shipment,2024-06-07 11:02:37,504-1306360-5674742,2024-06-07 15:33:56,2024-06-07 10:57:25,392116389321.0,Product A,676.0
,,,,,Shipment,2024-06-07 11:09:48,604-9256256-6019245,2024-06-07 21:59:35,2024-06-02 01:16:14,393679710079.0,Product A,347.0
,,,,,Return,2024-06-07 11:13:51,804-2787623-7551916,2024-06-07 15:31:39,2024-06-07 11:08:22,392075021707.0,Product A,0.0
,,,,,Shipment,2024-06-07 11:17:53,604-8959025-8199263,2024-06-07 16:03:18,2024-06-07 11:09:46,392093656798.0,Product A,2185.0
,,,,,Shipment,2024-06-07 11:19:17,704-4218197-8155306,2024-06-07 15:14:34,2024-06-07 11:13:58,394177062246.0,Product A,1310.0
,,,,,Shipment,2024-06-07 11:19:19,204-0157368-2372472,2024-06-07 15:12:34,2024-06-07 11:14:04,394188354457.0,Product A,672.0
,,,,,Shipment,2024-06-07 11:27:36,204-5214111-4217777,2024-06-07 15:33:55,2024-06-07 11:22:12,393679365346.0,Product A,646.0
,,,,,Shipment,2024-06-07 11:27:52,304-9032067-1693535,2024-06-07 15:36:09,2024-06-07 11:22:32,394214192113.0,Product A,1273.0
,,,,,Shipment,2024-06-07 11:29:57,304-1946618-4117180,2024-06-07 15:20:24,2024-06-07 11:24:44,393663579308.0,Product A,383.0
,,,,,Shipment,2024-06-07 11:30:33,604-8155340-4315297,2024-06-07 21:57:14,2024-06-06 15:41:53,393103123882.0,Product A,347.0
,,,,,Return,2024-06-07 11:30:33,604-8155340-4315297,2024-06-07 21:57:14,2024-06-06 15:41:53,393103123882.0,Product A,-347.0
,,,,,Shipment,2024-06-07 11:31:52,504-8978239-1113312,2024-06-07 15:13:56,2024-06-07 11:26:12,392687622033.0,Product A,698.0
,,,,,Shipment,2024-06-07 11:33:10,404-0057064-9317389,2024-06-07 15:33:56,2024-06-07 11:27:27,394160697364.0,Product A,646.0
,,,,,Shipment,2024-06-07 11:35:35,304-2971818-4630496,2024-06-07 15:55:10,2024-06-07 11:30:28,392650687027.0,Product A,573.0
,,,,,Shipment,2024-06-07 11:37:11,604-3443692-7378348,2024-06-07 15:19:18,2024-06-07 11:31:54,393111519137.0,Product A,350.0
,,,,,Shipment,2024-06-07 11:38:33,804-5292115-1591473,2024-06-07 15:13:53,2024-06-07 11:33:19,392650687067.0,Product A,393.0
,,,,,Shipment,2024-06-07 11:38:41,604-5913491-2636913,2024-06-07 14:50:41,2024-06-05 15:56:45,394195204843.0,Product A,676.0
,,,,,Shipment,2024-06-07 11:40:09,404-6261100-2570129,2024-06-07 13:37:17,2024-06-07 11:35:06,394154149248.0,Product A,409.0
,,,,,Return,2024-06-07 11:40:09,404-6261100-2570129,2024-06-07 13:37:17,2024-06-07 11:35:06,394154149248.0,Product A,-409.0
,,,,,Shipment,2024-06-07 11:41:57,171-3691256-7676433,2024-06-07 15:13:21,2024-06-07 11:36:43,393106723070.0,Product A,536.0
,,,,,Shipment,2024-06-07 11:42:38,604-3211939-5295600,2024-06-07 15:31:44,2024-06-07 11:36:33,392116458894.0,Product A,744.0
,,,,,Shipment,2024-06-07 11:42:57,804-7944833-6595666,2024-06-07 15:14:44,2024-06-07 11:37:28,393104754621.0,Product A,705.0
,,,,,Return,2024-06-07 11:42:57,804-7944833-6595666,2024-06-07 15:14:44,2024-06-07 11:37:28,393104754621.0,Product A,-705.0
,,,,,Shipment,2024-06-07 11:51:25,204-8534127-8038240,2024-06-07 13:50:13,2024-06-07 11:46:22,394211565197.0,Product A,510.0
,,,,,Shipment,2024-06-07 11:55:51,804-2496865-0393193,2024-06-07 19:22:37,2024-06-07 11:50:48,392088844747.0,Product A,366.0
,,,,,Shipment,2024-06-07 11:57:12,704-0815589-7619493,2024-06-07 15:19:00,2024-06-07 11:51:42,393092302922.0,Product A,310.0
,,,,,Shipment,2024-06-07 11:57:50,304-7457470-7536592,2024-06-07 16:01:56,2024-06-07 11:51:48,393128899383.0,Product A,1615.0
,,,,,Return,2024-06-07 11:57:50,304-7457470-7536592,2024-06-07 16:01:56,2024-06-07 11:51:48,393128899383.0,Product A,-1615.0
,,,,,Shipment,2024-06-07 12:01:51,204-0696340-1097542,2024-06-07 16:04:35,2024-06-07 11:56:25,392637775313.0,Product A,759.0
,,,,,Shipment,2024-06-07 12:08:09,804-7184911-4272696,2024-06-07 17:12:12,2024-06-07 12:03:05,393664231173.0,Product A,510.0
,,,,,Return,2024-06-07 12:08:09,804-7184911-4272696,2024-06-07 17:12:12,2024-06-07 12:03:05,393664231173.0,Product A,-510.0
,,,,,Shipment,2024-06-07 12:11:37,504-7997673-6055143,2024-06-10 15:27:42,2024-06-07 08:11:16,392071113304.0,Product A,676.0
,,,,,Return,2024-06-07 12:11:37,504-7997673-6055143,2024-06-10 15:27:42,2024-06-07 08:11:16,392071113304.0,Product A,-676.0
,,,,,Shipment,2024-06-07 12:18:16,704-3662146-9313796,2024-06-07 15:15:15,2024-06-07 12:12:52,393650096217.0,Product A,563.0
,,,,,Shipment,2024-06-07 12:19:09,504-7367491-0338610,2024-06-07 15:19:16,2024-06-07 12:13:52,392668089160.0,Product A,383.0
,,,,,Shipment,2024-06-07 12:21:11,404-2507558-5370109,2024-06-07 15:13:58,2024-06-07 12:07:08,392625738620.0,Product A,626.0
,,,,,Shipment,2024-06-07 12:21:11,504-6719940-9393149,2024-06-07 16:03:01,2024-06-07 12:15:27,392625738619.0,Product A,1266.0
,,,,,Shipment,2024-06-07 12:21:53,704-9701956-2138889,2024-06-07 19:34:18,2024-06-05 15:17:22,393128953408.0,Product A,510.0
,,,,,Shipment,2024-06-07 12:33:04,704-4842537-0699801,2024-06-07 15:34:30,2024-06-07 12:27:39,394206609023.0,Product A,1211.0
,,,,,Return,2024-06-07 12:33:04,704-4842537-0699801,2024-06-07 15:34:30,2024-06-07 12:27:39,394206609023.0,Product A,-1211.0
,,,,,Shipment,2024-06-07 12:34:30,204-1402017-4630257,2024-06-07 22:14:14,2024-06-06 22:22:54,392651840052.0,Product A,629.7
,,,,,Return,2024-06-07 12:34:30,204-1402017-4630257,2024-06-07 22:14:14,2024-06-06 22:22:54,392651840052.0,Product A,-629.7
,,,,,Shipment,2024-06-07 12:34:56,204-0788081-5134651,2024-06-07 15:12:00,2024-06-07 12:29:33,393670376432.0,Product A,353.0
,,,,,Shipment,2024-06-07 12:35:48,804-5724466-0474720,2024-06-07 19:15:37,2024-06-07 08:35:36,394193362735.0,Product A,1053.0
,,,,,Shipment,2024-06-07 12:37:15,204-4819173-9313570,2024-06-07 19:17:42,2024-06-07 07:36:58,394208951901.0,Product A,451.0
,,,,,Shipment,2024-06-07 12:39:13,304-7893502-8293718,2024-06-07 15:33:45,2024-06-07 12:28:02,394211526272.0,Product A,321.0
,,,,,Shipment,2024-06-07 12:39:36,804-9241776-8234446,2024-06-07 15:13:15,2024-06-07 12:34:08,394210137493.0,Product A,510.0
,,,,,Shipment,2024-06-07 12:41:37,404-3365907-8097127,2024-06-08 15:49:58,2024-06-07 08:41:03,393653070580.0,Product A,1145.0
,,,,,Shipment,2024-06-07 12:43:36,804-9459176-8199456,2024-06-07 15:35:01,2024-06-07 12:38:08,393080475011.0,Product A,1491.0
